id,user_email,family_size,house_type,resident_name,house_no,apartment_name,flat_no,street,landmark,ward_number,local_body,district,pincode,milk_packets,deliveries,oil_type,bottles,segregation,hks_frequency,receipt
2324,user311@gmail.com,4-5,Large house,Resident_311,340/14,,,Main Road,Near School,Ward 2,Municipality,Wayanad,678941,2,3,Loose / refill,1-3,Never,Every 2-3 months,No
2325,user312@gmail.com,2-3,Small house,Resident_312,405/16,,,Main Road,Near School,Ward 19,Municipality,Alappuzha,678879,3,20,Plastic packet,4-7,Always,Every 2-3 months,Yes
2326,user313@gmail.com,4-5,Small house,Resident_313,179/1,,,Main Road,Near School,Ward 5,Municipality,Kozhikode,689193,4,9,Loose / refill,None,Sometimes,Every 2-3 months,No
2327,user314@gmail.com,4-5,Apartment,Resident_314,269/7,,,Main Road,Near School,Ward 3,Municipality,Thrissur,685228,4,19,Plastic packet,7+,Sometimes,Every month,No
2328,user315@gmail.com,6+,Small house,Resident_315,459/11,,,Main Road,Near School,Ward 9,Municipality,Pathanamthitta,677819,6,3,Loose / refill,7+,Always,Every month,No
2329,user316@gmail.com,2-3,Apartment,Resident_316,103/13,,,Main Road,Near School,Ward 7,Municipality,Ernakulam,688465,2,11,Plastic bottle,7+,Always,Never,No
2330,user317@gmail.com,4-5,Small house,Resident_317,165/6,,,Main Road,Near School,Ward 3,Municipality,Kasaragod,671552,2,18,Loose / refill,1-3,Sometimes,Never,No
2331,user318@gmail.com,2-3,Large house,Resident_318,497/15,,,Main Road,Near School,Ward 8,Municipality,Palakkad,680530,2,14,Plastic bottle,1-3,Always,Never,Yes
2332,user319@gmail.com,4-5,Apartment,Resident_319,157/3,,,Main Road,Near School,Ward 10,Municipality,Malappuram,673031,4,17,Loose / refill,1-3,Always,Never,Yes
2333,user320@gmail.com,2-3,Large house,Resident_320,270/19,,,Main Road,Near School,Ward 17,Municipality,Kasaragod,687845,2,7,Plastic packet,4-7,Never,Every month,No
2334,user321@gmail.com,2-3,Large house,Resident_321,472/10,,,Main Road,Near School,Ward 17,Municipality,Kollam,680222,3,5,Plastic bottle,None,Never,Every month,No
2335,user322@gmail.com,4-5,Large house,Resident_322,482/4,,,Main Road,Near School,Ward 16,Municipality,Palakkad,672803,2,12,Loose / refill,1-3,Sometimes,Never,No
2336,user323@gmail.com,4-5,Small house,Resident_323,454/17,,,Main Road,Near School,Ward 9,Municipality,Kollam,680373,3,3,Plastic packet,4-7,Never,Every month,Yes
2337,user324@gmail.com,2-3,Small house,Resident_324,348/12,,,Main Road,Near School,Ward 24,Municipality,Malappuram,683966,3,18,Loose / refill,4-7,Sometimes,Every month,No
2338,user325@gmail.com,4-5,Apartment,Resident_325,49/5,,,Main Road,Near School,Ward 4,Municipality,Idukki,688954,2,20,Plastic bottle,None,Always,Rarely,Yes
2339,user326@gmail.com,4-5,Large house,Resident_326,130/7,,,Main Road,Near School,Ward 17,Municipality,Kasaragod,685343,3,17,Plastic bottle,4-7,Sometimes,Rarely,No
2340,user327@gmail.com,2-3,Large house,Resident_327,414/15,,,Main Road,Near School,Ward 12,Municipality,Wayanad,682156,1,11,Loose / refill,7+,Always,Every 2-3 months,No
2341,user328@gmail.com,2-3,Apartment,Resident_328,163/2,,,Main Road,Near School,Ward 25,Municipality,Kozhikode,688317,2,13,Plastic bottle,1-3,Always,Every month,No
2342,user329@gmail.com,2-3,Small house,Resident_329,82/18,,,Main Road,Near School,Ward 2,Municipality,Idukki,677992,2,9,Plastic bottle,1-3,Sometimes,Every month,Yes
2343,user330@gmail.com,2-3,Small house,Resident_330,150/16,,,Main Road,Near School,Ward 25,Municipality,Kozhikode,672116,1,11,Plastic packet,7+,Always,Rarely,Yes
2344,user331@gmail.com,4-5,Small house,Resident_331,54/3,,,Main Road,Near School,Ward 4,Municipality,Pathanamthitta,681487,2,9,Plastic bottle,7+,Never,Rarely,Yes
2345,user332@gmail.com,2-3,Apartment,Resident_332,169/4,,,Main Road,Near School,Ward 10,Municipality,Kozhikode,681412,3,2,Loose / refill,1-3,Sometimes,Rarely,Yes
2346,user333@gmail.com,4-5,Large house,Resident_333,79/4,,,Main Road,Near School,Ward 18,Municipality,Kollam,676291,4,2,Plastic bottle,7+,Never,Every 2-3 months,No
2347,user334@gmail.com,6+,Large house,Resident_334,383/17,,,Main Road,Near School,Ward 9,Municipality,Ernakulam,670654,4,15,Plastic packet,1-3,Never,Never,Yes
2348,user335@gmail.com,4-5,Large house,Resident_335,440/5,,,Main Road,Near School,Ward 13,Municipality,Idukki,675723,4,15,Loose / refill,7+,Always,Every month,No
2349,user336@gmail.com,2-3,Small house,Resident_336,453/15,,,Main Road,Near School,Ward 3,Municipality,Idukki,672649,2,7,Plastic packet,4-7,Sometimes,Every 2-3 months,Yes
2350,user337@gmail.com,2-3,Apartment,Resident_337,422/11,,,Main Road,Near School,Ward 15,Municipality,Wayanad,683465,3,5,Plastic bottle,1-3,Never,Every month,Yes
2351,user338@gmail.com,2-3,Apartment,Resident_338,416/6,,,Main Road,Near School,Ward 2,Municipality,Ernakulam,674398,1,16,Plastic bottle,4-7,Never,Rarely,No
2352,user339@gmail.com,2-3,Apartment,Resident_339,163/20,,,Main Road,Near School,Ward 21,Municipality,Ernakulam,687012,1,9,Loose / refill,None,Sometimes,Every 2-3 months,Yes
2353,user340@gmail.com,4-5,Small house,Resident_340,10/4,,,Main Road,Near School,Ward 1,Municipality,Palakkad,672421,3,11,Plastic packet,1-3,Never,Rarely,Yes
2354,user341@gmail.com,2-3,Large house,Resident_341,378/1,,,Main Road,Near School,Ward 25,Municipality,Wayanad,680479,3,18,Loose / refill,4-7,Sometimes,Every month,Yes
2355,user342@gmail.com,2-3,Apartment,Resident_342,239/18,,,Main Road,Near School,Ward 19,Municipality,Kozhikode,680001,2,12,Plastic packet,7+,Never,Every 2-3 months,No
2356,user343@gmail.com,4-5,Apartment,Resident_343,145/5,,,Main Road,Near School,Ward 18,Municipality,Kollam,671331,2,14,Plastic packet,None,Never,Every month,Yes
2357,user344@gmail.com,2-3,Small house,Resident_344,242/4,,,Main Road,Near School,Ward 19,Municipality,Kozhikode,679360,1,10,Loose / refill,4-7,Sometimes,Never,Yes
2358,user345@gmail.com,4-5,Small house,Resident_345,185/13,,,Main Road,Near School,Ward 23,Municipality,Kasaragod,684742,2,20,Plastic bottle,None,Sometimes,Rarely,No
2359,user346@gmail.com,1,Small house,Resident_346,325/17,,,Main Road,Near School,Ward 20,Municipality,Kozhikode,685667,1,10,Plastic packet,7+,Never,Every 2-3 months,Yes
2360,user347@gmail.com,1,Small house,Resident_347,328/19,,,Main Road,Near School,Ward 12,Municipality,Kollam,688128,0,5,Plastic bottle,1-3,Never,Rarely,Yes
2361,user348@gmail.com,6+,Large house,Resident_348,416/11,,,Main Road,Near School,Ward 12,Municipality,Kozhikode,678725,6,20,Plastic packet,None,Always,Never,Yes
2362,user349@gmail.com,4-5,Small house,Resident_349,45/14,,,Main Road,Near School,Ward 15,Municipality,Idukki,689155,3,19,Plastic packet,7+,Always,Rarely,Yes
2363,user350@gmail.com,1,Large house,Resident_350,260/20,,,Main Road,Near School,Ward 1,Municipality,Kollam,675489,1,14,Plastic bottle,4-7,Sometimes,Every 2-3 months,Yes
2364,user351@gmail.com,6+,Large house,Resident_351,252/9,,,Main Road,Near School,Ward 25,Municipality,Idukki,671866,5,2,Plastic bottle,7+,Never,Every month,Yes
2365,user352@gmail.com,4-5,Large house,Resident_352,290/7,,,Main Road,Near School,Ward 4,Municipality,Kasaragod,671046,2,14,Loose / refill,None,Sometimes,Every month,No
2366,user353@gmail.com,2-3,Large house,Resident_353,218/6,,,Main Road,Near School,Ward 5,Municipality,Kannur,678317,2,4,Plastic bottle,1-3,Always,Every 2-3 months,Yes
2367,user354@gmail.com,2-3,Large house,Resident_354,236/19,,,Main Road,Near School,Ward 6,Municipality,Thrissur,679851,3,20,Plastic bottle,4-7,Never,Never,Yes
2368,user355@gmail.com,4-5,Large house,Resident_355,139/4,,,Main Road,Near School,Ward 25,Municipality,Ernakulam,680938,3,8,Plastic packet,None,Always,Every month,Yes
2369,user356@gmail.com,2-3,Apartment,Resident_356,467/20,,,Main Road,Near School,Ward 13,Municipality,Wayanad,689121,3,2,Loose / refill,1-3,Sometimes,Never,No
2370,user357@gmail.com,2-3,Apartment,Resident_357,137/19,,,Main Road,Near School,Ward 13,Municipality,Malappuram,672325,1,2,Plastic bottle,4-7,Always,Rarely,No
2371,user358@gmail.com,6+,Apartment,Resident_358,211/15,,,Main Road,Near School,Ward 5,Municipality,Pathanamthitta,689206,3,3,Loose / refill,1-3,Sometimes,Every month,No
2372,user359@gmail.com,1,Small house,Resident_359,127/18,,,Main Road,Near School,Ward 10,Municipality,Idukki,673371,1,3,Plastic bottle,1-3,Always,Never,No
2373,user360@gmail.com,4-5,Apartment,Resident_360,129/19,,,Main Road,Near School,Ward 13,Municipality,Kasaragod,684576,3,17,Plastic bottle,7+,Always,Rarely,Yes
2374,user361@gmail.com,2-3,Small house,Resident_361,110/20,,,Main Road,Near School,Ward 19,Municipality,Kannur,683014,2,2,Plastic bottle,None,Never,Rarely,Yes
2375,user362@gmail.com,2-3,Apartment,Resident_362,105/11,,,Main Road,Near School,Ward 11,Municipality,Malappuram,677437,1,20,Plastic packet,7+,Sometimes,Every month,Yes
2376,user363@gmail.com,2-3,Small house,Resident_363,253/19,,,Main Road,Near School,Ward 1,Municipality,Kasaragod,674997,1,12,Plastic bottle,7+,Never,Never,Yes
2377,user364@gmail.com,2-3,Small house,Resident_364,337/17,,,Main Road,Near School,Ward 1,Municipality,Ernakulam,682206,1,2,Loose / refill,None,Never,Every month,Yes
2378,user365@gmail.com,4-5,Large house,Resident_365,4/20,,,Main Road,Near School,Ward 1,Municipality,Thiruvananthapuram,683621,4,4,Plastic packet,7+,Sometimes,Every month,No
2379,user366@gmail.com,2-3,Small house,Resident_366,452/7,,,Main Road,Near School,Ward 12,Municipality,Thrissur,672424,2,18,Plastic bottle,7+,Always,Every month,Yes
2380,user367@gmail.com,1,Apartment,Resident_367,3/11,,,Main Road,Near School,Ward 14,Municipality,Palakkad,688143,1,7,Plastic bottle,4-7,Always,Every 2-3 months,Yes
2381,user368@gmail.com,4-5,Large house,Resident_368,409/15,,,Main Road,Near School,Ward 24,Municipality,Malappuram,681838,4,5,Plastic bottle,1-3,Sometimes,Every 2-3 months,No
2382,user369@gmail.com,4-5,Large house,Resident_369,132/3,,,Main Road,Near School,Ward 4,Municipality,Kollam,689278,3,13,Plastic packet,7+,Always,Every 2-3 months,Yes
2383,user370@gmail.com,4-5,Small house,Resident_370,82/9,,,Main Road,Near School,Ward 12,Municipality,Wayanad,689047,2,9,Plastic bottle,4-7,Always,Every month,Yes
2384,user371@gmail.com,4-5,Small house,Resident_371,257/1,,,Main Road,Near School,Ward 17,Municipality,Malappuram,682253,2,18,Plastic packet,7+,Always,Rarely,No
2385,user372@gmail.com,2-3,Apartment,Resident_372,166/7,,,Main Road,Near School,Ward 24,Municipality,Ernakulam,689150,1,4,Loose / refill,7+,Never,Never,Yes
2386,user373@gmail.com,4-5,Large house,Resident_373,354/10,,,Main Road,Near School,Ward 8,Municipality,Kozhikode,671345,3,9,Plastic bottle,7+,Always,Every month,No
2387,user374@gmail.com,2-3,Large house,Resident_374,310/18,,,Main Road,Near School,Ward 4,Municipality,Kasaragod,675701,2,10,Plastic packet,None,Always,Every month,No
2388,user375@gmail.com,1,Apartment,Resident_375,363/11,,,Main Road,Near School,Ward 6,Municipality,Alappuzha,671894,0,9,Plastic bottle,None,Never,Never,No
2389,user376@gmail.com,4-5,Small house,Resident_376,15/13,,,Main Road,Near School,Ward 10,Municipality,Kannur,671112,2,12,Plastic bottle,1-3,Never,Every 2-3 months,No
2390,user377@gmail.com,4-5,Apartment,Resident_377,362/14,,,Main Road,Near School,Ward 14,Municipality,Idukki,675603,4,13,Plastic packet,7+,Sometimes,Every month,No
2391,user378@gmail.com,2-3,Apartment,Resident_378,205/12,,,Main Road,Near School,Ward 11,Municipality,Thiruvananthapuram,670579,1,10,Loose / refill,4-7,Sometimes,Rarely,Yes
2392,user379@gmail.com,6+,Apartment,Resident_379,29/12,,,Main Road,Near School,Ward 4,Municipality,Ernakulam,671465,5,7,Plastic bottle,7+,Never,Every month,No
2393,user380@gmail.com,1,Large house,Resident_380,119/7,,,Main Road,Near School,Ward 7,Municipality,Wayanad,680269,1,13,Plastic packet,None,Never,Never,Yes
2394,user381@gmail.com,2-3,Apartment,Resident_381,125/4,,,Main Road,Near School,Ward 25,Municipality,Wayanad,684700,3,14,Plastic bottle,4-7,Sometimes,Rarely,Yes
2395,user382@gmail.com,1,Large house,Resident_382,233/8,,,Main Road,Near School,Ward 6,Municipality,Palakkad,689920,1,6,Loose / refill,None,Always,Rarely,No
2396,user383@gmail.com,1,Large house,Resident_383,75/13,,,Main Road,Near School,Ward 12,Municipality,Kottayam,682481,1,12,Plastic bottle,None,Never,Rarely,Yes
2397,user384@gmail.com,6+,Large house,Resident_384,42/17,,,Main Road,Near School,Ward 15,Municipality,Thrissur,672984,5,7,Plastic packet,None,Always,Every month,Yes
2398,user385@gmail.com,4-5,Apartment,Resident_385,8/14,,,Main Road,Near School,Ward 17,Municipality,Ernakulam,679339,2,14,Plastic bottle,1-3,Never,Never,Yes
2399,user386@gmail.com,4-5,Apartment,Resident_386,302/12,,,Main Road,Near School,Ward 21,Municipality,Palakkad,687679,3,9,Loose / refill,None,Sometimes,Never,No
2400,user387@gmail.com,4-5,Large house,Resident_387,78/2,,,Main Road,Near School,Ward 4,Municipality,Thrissur,684806,2,11,Plastic packet,4-7,Always,Never,Yes
2401,user388@gmail.com,4-5,Small house,Resident_388,147/10,,,Main Road,Near School,Ward 2,Municipality,Thiruvananthapuram,681536,4,7,Plastic packet,7+,Never,Every 2-3 months,Yes
2402,user389@gmail.com,2-3,Large house,Resident_389,318/12,,,Main Road,Near School,Ward 3,Municipality,Ernakulam,675785,2,6,Plastic bottle,1-3,Always,Every month,Yes
2403,user390@gmail.com,4-5,Small house,Resident_390,46/18,,,Main Road,Near School,Ward 13,Municipality,Kannur,685766,3,11,Plastic packet,None,Sometimes,Rarely,No
2404,user391@gmail.com,2-3,Large house,Resident_391,380/1,,,Main Road,Near School,Ward 25,Municipality,Kasaragod,682171,2,18,Loose / refill,4-7,Never,Never,Yes
2405,user392@gmail.com,2-3,Small house,Resident_392,53/14,,,Main Road,Near School,Ward 8,Municipality,Thrissur,679208,3,10,Plastic bottle,7+,Always,Rarely,No
2406,user393@gmail.com,4-5,Apartment,Resident_393,274/12,,,Main Road,Near School,Ward 10,Municipality,Alappuzha,678966,2,15,Plastic packet,7+,Never,Every 2-3 months,No
2407,user394@gmail.com,4-5,Small house,Resident_394,305/20,,,Main Road,Near School,Ward 11,Municipality,Idukki,689183,3,16,Plastic packet,None,Sometimes,Every 2-3 months,No
2408,user395@gmail.com,6+,Apartment,Resident_395,74/6,,,Main Road,Near School,Ward 5,Municipality,Kollam,676715,4,2,Plastic bottle,7+,Sometimes,Every 2-3 months,Yes
2409,user396@gmail.com,6+,Large house,Resident_396,306/15,,,Main Road,Near School,Ward 23,Municipality,Thiruvananthapuram,685821,6,17,Loose / refill,4-7,Never,Every 2-3 months,No
2410,user397@gmail.com,4-5,Small house,Resident_397,122/4,,,Main Road,Near School,Ward 6,Municipality,Wayanad,673449,3,12,Plastic packet,4-7,Always,Every 2-3 months,No
2411,user398@gmail.com,2-3,Large house,Resident_398,332/8,,,Main Road,Near School,Ward 22,Municipality,Malappuram,682265,1,18,Loose / refill,7+,Sometimes,Rarely,No
2412,user399@gmail.com,4-5,Apartment,Resident_399,414/4,,,Main Road,Near School,Ward 2,Municipality,Thrissur,682808,3,4,Loose / refill,7+,Never,Every 2-3 months,No
2413,user400@gmail.com,4-5,Large house,Resident_400,88/4,,,Main Road,Near School,Ward 1,Municipality,Thrissur,682741,4,15,Plastic bottle,1-3,Sometimes,Every 2-3 months,Yes
2414,user401@gmail.com,6+,Small house,Resident_401,18/15,,,Main Road,Near School,Ward 6,Municipality,Ernakulam,673339,6,12,Plastic bottle,7+,Never,Rarely,Yes
2415,user402@gmail.com,4-5,Small house,Resident_402,284/1,,,Main Road,Near School,Ward 13,Municipality,Thrissur,681397,3,16,Plastic packet,None,Sometimes,Never,No
2416,user403@gmail.com,2-3,Small house,Resident_403,310/6,,,Main Road,Near School,Ward 7,Municipality,Thrissur,682039,2,11,Plastic packet,4-7,Never,Every 2-3 months,No
2417,user404@gmail.com,6+,Apartment,Resident_404,328/18,,,Main Road,Near School,Ward 25,Municipality,Alappuzha,680781,5,2,Loose / refill,7+,Sometimes,Never,Yes
2418,user405@gmail.com,4-5,Small house,Resident_405,398/4,,,Main Road,Near School,Ward 11,Municipality,Malappuram,674118,3,17,Plastic bottle,7+,Always,Never,No
2419,user406@gmail.com,4-5,Small house,Resident_406,365/4,,,Main Road,Near School,Ward 18,Municipality,Kozhikode,673142,2,15,Plastic bottle,4-7,Always,Never,Yes
2420,user407@gmail.com,6+,Large house,Resident_407,375/4,,,Main Road,Near School,Ward 22,Municipality,Kannur,683668,6,7,Plastic packet,7+,Sometimes,Every month,No
2421,user408@gmail.com,2-3,Small house,Resident_408,199/19,,,Main Road,Near School,Ward 23,Municipality,Kasaragod,685442,1,8,Plastic bottle,None,Always,Rarely,Yes
2422,user409@gmail.com,2-3,Large house,Resident_409,363/3,,,Main Road,Near School,Ward 16,Municipality,Pathanamthitta,682247,2,11,Loose / refill,4-7,Never,Every month,No
2423,user410@gmail.com,6+,Apartment,Resident_410,254/3,,,Main Road,Near School,Ward 13,Municipality,Pathanamthitta,684879,6,6,Plastic bottle,7+,Always,Rarely,Yes
2424,user411@gmail.com,6+,Small house,Resident_411,374/4,,,Main Road,Near School,Ward 19,Municipality,Kollam,682414,5,16,Loose / refill,1-3,Never,Every month,Yes
2425,user412@gmail.com,4-5,Apartment,Resident_412,148/11,,,Main Road,Near School,Ward 12,Municipality,Thiruvananthapuram,671022,4,14,Loose / refill,None,Always,Every month,No
2426,user413@gmail.com,4-5,Large house,Resident_413,495/18,,,Main Road,Near School,Ward 1,Municipality,Thiruvananthapuram,683255,3,5,Loose / refill,None,Always,Every 2-3 months,Yes
2427,user414@gmail.com,4-5,Small house,Resident_414,29/4,,,Main Road,Near School,Ward 23,Municipality,Ernakulam,680212,3,20,Loose / refill,None,Never,Every month,Yes
2428,user415@gmail.com,4-5,Large house,Resident_415,50/5,,,Main Road,Near School,Ward 18,Municipality,Idukki,682367,4,13,Plastic bottle,1-3,Never,Every 2-3 months,No
2429,user416@gmail.com,4-5,Large house,Resident_416,165/16,,,Main Road,Near School,Ward 10,Municipality,Kottayam,677041,3,11,Plastic packet,None,Sometimes,Never,No
2430,user417@gmail.com,6+,Apartment,Resident_417,491/6,,,Main Road,Near School,Ward 19,Municipality,Idukki,689524,5,19,Plastic bottle,None,Always,Every 2-3 months,Yes
2431,user418@gmail.com,2-3,Large house,Resident_418,110/6,,,Main Road,Near School,Ward 23,Municipality,Wayanad,681181,3,2,Plastic bottle,1-3,Always,Rarely,No
2432,user419@gmail.com,6+,Large house,Resident_419,265/4,,,Main Road,Near School,Ward 11,Municipality,Thrissur,677229,6,9,Loose / refill,1-3,Sometimes,Rarely,Yes
2433,user420@gmail.com,1,Large house,Resident_420,206/5,,,Main Road,Near School,Ward 19,Municipality,Pathanamthitta,688787,1,2,Plastic packet,None,Sometimes,Every month,Yes
2434,user421@gmail.com,4-5,Apartment,Resident_421,398/14,,,Main Road,Near School,Ward 4,Municipality,Kozhikode,685655,4,10,Loose / refill,None,Never,Rarely,No
2435,user422@gmail.com,4-5,Small house,Resident_422,161/5,,,Main Road,Near School,Ward 19,Municipality,Kasaragod,685215,2,13,Loose / refill,4-7,Always,Every 2-3 months,Yes
2436,user423@gmail.com,2-3,Large house,Resident_423,76/17,,,Main Road,Near School,Ward 4,Municipality,Kannur,680596,3,3,Plastic packet,None,Always,Every 2-3 months,No
2437,user424@gmail.com,2-3,Small house,Resident_424,114/12,,,Main Road,Near School,Ward 14,Municipality,Kannur,685824,3,20,Loose / refill,1-3,Sometimes,Never,Yes
2438,user425@gmail.com,2-3,Small house,Resident_425,32/19,,,Main Road,Near School,Ward 12,Municipality,Idukki,677613,3,19,Plastic bottle,1-3,Always,Every 2-3 months,Yes
2439,user426@gmail.com,2-3,Apartment,Resident_426,199/10,,,Main Road,Near School,Ward 18,Municipality,Kottayam,675954,2,3,Plastic bottle,1-3,Never,Never,No
2440,user427@gmail.com,4-5,Large house,Resident_427,46/5,,,Main Road,Near School,Ward 25,Municipality,Kottayam,683519,4,15,Plastic packet,1-3,Always,Every month,Yes
