id,user_email,food_waste,compost,garden_waste
2550,user46@gmail.com,500g_1kg,collector,no
2551,user47@gmail.com,500g_1kg,biomethanation,daily
2552,user48@gmail.com,250g_500g,biomethanation,weekly
2553,user49@gmail.com,250g_500g,biomethanation,daily
2554,user50@gmail.com,less_250g,mixed,no
2555,user51@gmail.com,500g_1kg,mixed,no
2556,user52@gmail.com,250g_500g,mixed,no
2557,user53@gmail.com,500g_1kg,community,daily
2558,user54@gmail.com,less_250g,worm_compost,monthly
2559,user55@gmail.com,500g_1kg,biomethanation,monthly
2560,user56@gmail.com,250g_500g,biomethanation,no
2561,user57@gmail.com,500g_1kg,collector,weekly
2562,user58@gmail.com,250g_500g,worm_compost,daily
2563,user59@gmail.com,more_1kg,mixed,weekly
2564,user60@gmail.com,500g_1kg,biomethanation,daily
2565,user61@gmail.com,500g_1kg,community,daily
2566,user62@gmail.com,less_250g,home_compost,no
2567,user63@gmail.com,more_1kg,collector,weekly
2568,user64@gmail.com,500g_1kg,home_compost,monthly
2569,user65@gmail.com,less_250g,collector,weekly
2570,user66@gmail.com,more_1kg,home_compost,daily
2571,user67@gmail.com,500g_1kg,mixed,no
2572,user68@gmail.com,250g_500g,biomethanation,monthly
2573,user69@gmail.com,500g_1kg,collector,monthly
2574,user70@gmail.com,250g_500g,mixed,daily
2575,user71@gmail.com,500g_1kg,mixed,monthly
2576,user72@gmail.com,500g_1kg,mixed,weekly
2577,user73@gmail.com,less_250g,biomethanation,monthly
2578,user74@gmail.com,500g_1kg,mixed,daily
2579,user75@gmail.com,500g_1kg,mixed,no
2580,user76@gmail.com,less_250g,mixed,weekly
2581,user77@gmail.com,250g_500g,collector,monthly
2582,user78@gmail.com,500g_1kg,collector,weekly
2583,user79@gmail.com,500g_1kg,biomethanation,monthly
2584,user80@gmail.com,500g_1kg,worm_compost,weekly
2585,user81@gmail.com,250g_500g,community,monthly
2586,user82@gmail.com,250g_500g,mixed,monthly
2587,user83@gmail.com,500g_1kg,worm_compost,weekly
2588,user84@gmail.com,more_1kg,biomethanation,monthly
2589,user85@gmail.com,more_1kg,community,no
2590,user86@gmail.com,500g_1kg,biomethanation,monthly
2591,user87@gmail.com,more_1kg,worm_compost,no
2592,user88@gmail.com,more_1kg,collector,daily
2593,user89@gmail.com,more_1kg,home_compost,no
2594,user90@gmail.com,more_1kg,biomethanation,no
2595,user91@gmail.com,500g_1kg,community,no
2596,user92@gmail.com,500g_1kg,mixed,no
2597,user93@gmail.com,250g_500g,home_compost,monthly
2598,user94@gmail.com,500g_1kg,mixed,monthly
2599,user95@gmail.com,250g_500g,home_compost,monthly
2600,user96@gmail.com,500g_1kg,community,weekly
2601,user97@gmail.com,less_250g,home_compost,weekly
2602,user98@gmail.com,250g_500g,worm_compost,daily
2603,user99@gmail.com,250g_500g,mixed,weekly
2604,user100@gmail.com,500g_1kg,community,daily
2605,user101@gmail.com,250g_500g,worm_compost,weekly
2606,user102@gmail.com,500g_1kg,mixed,monthly
2607,user103@gmail.com,more_1kg,community,no
2608,user104@gmail.com,250g_500g,collector,daily
2609,user105@gmail.com,250g_500g,community,no
2610,user106@gmail.com,250g_500g,mixed,weekly
2611,user107@gmail.com,500g_1kg,worm_compost,weekly
2612,user108@gmail.com,250g_500g,biomethanation,weekly
2613,user109@gmail.com,less_250g,mixed,weekly
2614,user110@gmail.com,250g_500g,mixed,weekly
2615,user111@gmail.com,500g_1kg,collector,no
2616,user112@gmail.com,250g_500g,mixed,weekly
2617,user113@gmail.com,500g_1kg,community,daily
2618,user114@gmail.com,250g_500g,biomethanation,no
2619,user115@gmail.com,250g_500g,home_compost,daily
2620,user116@gmail.com,250g_500g,home_compost,weekly
2621,user117@gmail.com,more_1kg,home_compost,daily
2622,user118@gmail.com,500g_1kg,biomethanation,no
2623,user119@gmail.com,500g_1kg,home_compost,weekly
2624,user120@gmail.com,250g_500g,biomethanation,daily
2625,user121@gmail.com,250g_500g,home_compost,no
2626,user122@gmail.com,250g_500g,biomethanation,no
2627,user123@gmail.com,500g_1kg,collector,monthly
2628,user124@gmail.com,500g_1kg,worm_compost,weekly
2629,user125@gmail.com,250g_500g,home_compost,daily
2630,user126@gmail.com,less_250g,biomethanation,no
2631,user127@gmail.com,250g_500g,collector,daily
2632,user128@gmail.com,250g_500g,worm_compost,no
2633,user129@gmail.com,less_250g,worm_compost,weekly
2634,user130@gmail.com,more_1kg,community,weekly
2635,user131@gmail.com,more_1kg,biomethanation,weekly
2636,user132@gmail.com,500g_1kg,biomethanation,daily
2637,user133@gmail.com,500g_1kg,biomethanation,no
2638,user134@gmail.com,more_1kg,home_compost,monthly
2639,user135@gmail.com,500g_1kg,biomethanation,weekly
2640,user136@gmail.com,250g_500g,collector,weekly
2641,user137@gmail.com,500g_1kg,home_compost,no
2642,user138@gmail.com,250g_500g,home_compost,no
2643,user139@gmail.com,500g_1kg,community,no
2644,user140@gmail.com,250g_500g,mixed,no
2645,user141@gmail.com,more_1kg,collector,no
2646,user142@gmail.com,250g_500g,home_compost,no
2647,user143@gmail.com,500g_1kg,mixed,daily
2648,user144@gmail.com,500g_1kg,collector,daily
2649,user145@gmail.com,250g_500g,biomethanation,weekly
2650,user146@gmail.com,250g_500g,mixed,weekly
2651,user147@gmail.com,250g_500g,collector,no
2652,user148@gmail.com,250g_500g,community,monthly
2653,user149@gmail.com,500g_1kg,worm_compost,daily
2654,user150@gmail.com,less_250g,home_compost,monthly
2655,user151@gmail.com,250g_500g,community,monthly
2656,user152@gmail.com,more_1kg,collector,daily
2657,user153@gmail.com,250g_500g,home_compost,weekly
2658,user154@gmail.com,250g_500g,collector,weekly
2659,user155@gmail.com,250g_500g,home_compost,monthly
2660,user156@gmail.com,less_250g,collector,daily
2661,user157@gmail.com,500g_1kg,home_compost,monthly
2662,user158@gmail.com,250g_500g,community,monthly
2663,user159@gmail.com,250g_500g,biomethanation,daily
2664,user160@gmail.com,500g_1kg,collector,weekly
2665,user161@gmail.com,500g_1kg,biomethanation,weekly
2666,user162@gmail.com,500g_1kg,biomethanation,monthly
2667,user163@gmail.com,more_1kg,collector,no
2668,user164@gmail.com,250g_500g,biomethanation,daily
2669,user165@gmail.com,250g_500g,collector,weekly
2670,user166@gmail.com,250g_500g,biomethanation,daily
2671,user167@gmail.com,250g_500g,biomethanation,weekly
2672,user168@gmail.com,500g_1kg,biomethanation,monthly
2673,user169@gmail.com,250g_500g,community,daily
2674,user170@gmail.com,250g_500g,home_compost,daily
2675,user171@gmail.com,more_1kg,worm_compost,daily
2676,user172@gmail.com,less_250g,worm_compost,daily
2677,user173@gmail.com,250g_500g,worm_compost,monthly
2678,user174@gmail.com,250g_500g,biomethanation,daily
2679,user175@gmail.com,more_1kg,collector,daily
2680,user176@gmail.com,500g_1kg,mixed,daily
2681,user177@gmail.com,500g_1kg,biomethanation,daily
2682,user178@gmail.com,more_1kg,biomethanation,daily
2683,user179@gmail.com,500g_1kg,mixed,daily
2684,user180@gmail.com,250g_500g,mixed,daily
2685,user181@gmail.com,250g_500g,community,weekly
2686,user182@gmail.com,250g_500g,biomethanation,weekly
2687,user183@gmail.com,500g_1kg,community,daily
2688,user184@gmail.com,more_1kg,home_compost,daily
2689,user185@gmail.com,250g_500g,mixed,monthly
2690,user186@gmail.com,more_1kg,community,weekly
2691,user187@gmail.com,500g_1kg,mixed,monthly
2692,user188@gmail.com,500g_1kg,worm_compost,daily
2693,user189@gmail.com,500g_1kg,worm_compost,daily
2694,user190@gmail.com,250g_500g,biomethanation,weekly
2695,user191@gmail.com,250g_500g,community,no
2696,user192@gmail.com,500g_1kg,collector,no
2697,user193@gmail.com,250g_500g,mixed,weekly
2698,user194@gmail.com,500g_1kg,home_compost,daily
2699,user195@gmail.com,500g_1kg,home_compost,weekly
2700,user196@gmail.com,250g_500g,worm_compost,monthly
2701,user197@gmail.com,250g_500g,home_compost,weekly
2702,user198@gmail.com,more_1kg,biomethanation,monthly
2703,user199@gmail.com,500g_1kg,home_compost,weekly
2704,user200@gmail.com,500g_1kg,mixed,no
2705,user201@gmail.com,250g_500g,collector,weekly
2706,user202@gmail.com,500g_1kg,biomethanation,weekly
2707,user203@gmail.com,250g_500g,collector,weekly
2708,user204@gmail.com,more_1kg,worm_compost,monthly
2709,user205@gmail.com,500g_1kg,biomethanation,no
2710,user206@gmail.com,250g_500g,biomethanation,weekly
2711,user207@gmail.com,more_1kg,worm_compost,weekly
2712,user208@gmail.com,250g_500g,community,weekly
2713,user209@gmail.com,500g_1kg,community,no
2714,user210@gmail.com,250g_500g,worm_compost,weekly
2715,user211@gmail.com,250g_500g,worm_compost,monthly
2716,user212@gmail.com,more_1kg,mixed,daily
2717,user213@gmail.com,more_1kg,home_compost,weekly
2718,user214@gmail.com,more_1kg,mixed,weekly
2719,user215@gmail.com,less_250g,collector,monthly
2720,user216@gmail.com,500g_1kg,worm_compost,monthly
2721,user217@gmail.com,500g_1kg,worm_compost,weekly
2722,user218@gmail.com,250g_500g,biomethanation,daily
2723,user219@gmail.com,500g_1kg,mixed,no
2724,user220@gmail.com,more_1kg,worm_compost,weekly
2725,user221@gmail.com,250g_500g,mixed,weekly
2726,user222@gmail.com,250g_500g,worm_compost,daily
2727,user223@gmail.com,500g_1kg,community,no
2728,user224@gmail.com,more_1kg,home_compost,weekly
2729,user225@gmail.com,250g_500g,community,daily
2730,user226@gmail.com,more_1kg,home_compost,daily
2731,user227@gmail.com,500g_1kg,worm_compost,no
2732,user228@gmail.com,500g_1kg,collector,no
2733,user229@gmail.com,250g_500g,mixed,monthly
2734,user230@gmail.com,500g_1kg,community,daily
2735,user231@gmail.com,500g_1kg,worm_compost,monthly
2736,user232@gmail.com,more_1kg,worm_compost,weekly
2737,user233@gmail.com,500g_1kg,community,no
2738,user234@gmail.com,250g_500g,community,daily
2739,user235@gmail.com,500g_1kg,mixed,daily
2740,user236@gmail.com,less_250g,collector,weekly
2741,user237@gmail.com,500g_1kg,collector,daily
2742,user238@gmail.com,500g_1kg,home_compost,daily
2743,user239@gmail.com,less_250g,mixed,daily
2744,user240@gmail.com,less_250g,community,weekly
2745,user241@gmail.com,more_1kg,biomethanation,no
2746,user242@gmail.com,500g_1kg,community,no
2747,user243@gmail.com,500g_1kg,collector,daily
2748,user244@gmail.com,250g_500g,home_compost,no
2749,user245@gmail.com,more_1kg,home_compost,no
2750,user246@gmail.com,less_250g,community,weekly
2751,user247@gmail.com,250g_500g,mixed,no
2752,user248@gmail.com,more_1kg,mixed,weekly
2753,user249@gmail.com,250g_500g,collector,monthly
2754,user250@gmail.com,500g_1kg,home_compost,monthly
2755,user251@gmail.com,250g_500g,community,daily
2756,user252@gmail.com,500g_1kg,mixed,weekly
2757,user253@gmail.com,250g_500g,community,daily
2758,user254@gmail.com,more_1kg,home_compost,monthly
2759,user255@gmail.com,250g_500g,biomethanation,no
2760,user256@gmail.com,250g_500g,community,monthly
2761,user257@gmail.com,250g_500g,worm_compost,no
2762,user258@gmail.com,250g_500g,worm_compost,weekly
2763,user259@gmail.com,less_250g,home_compost,daily
2764,user260@gmail.com,more_1kg,mixed,monthly
2765,user261@gmail.com,less_250g,biomethanation,weekly
2766,user262@gmail.com,500g_1kg,worm_compost,no
2767,user263@gmail.com,500g_1kg,home_compost,no
2768,user264@gmail.com,more_1kg,mixed,no
2769,user265@gmail.com,500g_1kg,home_compost,no
2770,user266@gmail.com,500g_1kg,worm_compost,weekly
2771,user267@gmail.com,500g_1kg,biomethanation,weekly
2772,user268@gmail.com,more_1kg,biomethanation,monthly
2773,user269@gmail.com,500g_1kg,home_compost,monthly
2774,user270@gmail.com,500g_1kg,collector,no
2775,user271@gmail.com,500g_1kg,mixed,daily
2776,user272@gmail.com,500g_1kg,mixed,weekly
2777,user273@gmail.com,less_250g,home_compost,daily
2778,user274@gmail.com,250g_500g,worm_compost,monthly
2779,user275@gmail.com,500g_1kg,biomethanation,no
2780,user276@gmail.com,500g_1kg,collector,daily
2781,user277@gmail.com,more_1kg,home_compost,monthly
2782,user278@gmail.com,250g_500g,home_compost,daily
2783,user279@gmail.com,250g_500g,mixed,weekly
2784,user280@gmail.com,250g_500g,home_compost,daily
2785,user281@gmail.com,250g_500g,community,weekly
2786,user282@gmail.com,250g_500g,worm_compost,no
2787,user283@gmail.com,500g_1kg,collector,weekly
2788,user284@gmail.com,less_250g,biomethanation,monthly
2789,user285@gmail.com,250g_500g,home_compost,monthly
2790,user286@gmail.com,500g_1kg,community,monthly
2791,user287@gmail.com,500g_1kg,biomethanation,no
2792,user288@gmail.com,250g_500g,biomethanation,weekly
2793,user289@gmail.com,250g_500g,mixed,no
2794,user290@gmail.com,250g_500g,community,monthly
2795,user291@gmail.com,250g_500g,home_compost,weekly
2796,user292@gmail.com,500g_1kg,worm_compost,no
2797,user293@gmail.com,more_1kg,worm_compost,monthly
2798,user294@gmail.com,500g_1kg,collector,daily
2799,user295@gmail.com,250g_500g,home_compost,monthly
2800,user296@gmail.com,500g_1kg,community,weekly
2801,user297@gmail.com,more_1kg,collector,daily
2802,user298@gmail.com,500g_1kg,collector,weekly
2803,user299@gmail.com,250g_500g,home_compost,no
2804,user300@gmail.com,250g_500g,biomethanation,no
2805,user301@gmail.com,more_1kg,community,monthly
2806,user302@gmail.com,500g_1kg,biomethanation,no
2807,user303@gmail.com,less_250g,worm_compost,monthly
2808,user304@gmail.com,250g_500g,worm_compost,no
2809,user305@gmail.com,500g_1kg,mixed,no
2810,user306@gmail.com,250g_500g,worm_compost,monthly
2811,user307@gmail.com,more_1kg,home_compost,weekly
2812,user308@gmail.com,500g_1kg,home_compost,no
2813,user309@gmail.com,500g_1kg,mixed,weekly
2814,user310@gmail.com,500g_1kg,biomethanation,daily
2815,user311@gmail.com,more_1kg,home_compost,weekly
2816,user312@gmail.com,250g_500g,collector,no
2817,user313@gmail.com,500g_1kg,collector,weekly
2818,user314@gmail.com,500g_1kg,worm_compost,daily
2819,user315@gmail.com,more_1kg,home_compost,daily
2820,user316@gmail.com,500g_1kg,community,daily
2821,user317@gmail.com,250g_500g,mixed,no
2822,user318@gmail.com,500g_1kg,community,daily
2823,user319@gmail.com,less_250g,worm_compost,daily
2824,user320@gmail.com,500g_1kg,mixed,daily
2825,user321@gmail.com,250g_500g,biomethanation,no
2826,user322@gmail.com,less_250g,home_compost,weekly
2827,user323@gmail.com,500g_1kg,mixed,no
2828,user324@gmail.com,more_1kg,worm_compost,monthly
2829,user325@gmail.com,250g_500g,biomethanation,monthly
2830,user326@gmail.com,500g_1kg,biomethanation,weekly
2831,user327@gmail.com,250g_500g,community,no
2832,user328@gmail.com,500g_1kg,worm_compost,monthly
2833,user329@gmail.com,500g_1kg,collector,weekly
2834,user330@gmail.com,less_250g,home_compost,monthly
2835,user331@gmail.com,500g_1kg,worm_compost,monthly
2836,user332@gmail.com,less_250g,collector,monthly
2837,user333@gmail.com,more_1kg,mixed,monthly
2838,user334@gmail.com,more_1kg,mixed,daily
2839,user335@gmail.com,500g_1kg,mixed,weekly
2840,user336@gmail.com,250g_500g,biomethanation,no
2841,user337@gmail.com,500g_1kg,biomethanation,no
2842,user338@gmail.com,less_250g,collector,weekly
2843,user339@gmail.com,500g_1kg,collector,weekly
2844,user340@gmail.com,250g_500g,biomethanation,no
2845,user341@gmail.com,500g_1kg,mixed,daily
2846,user342@gmail.com,500g_1kg,collector,daily
2847,user343@gmail.com,500g_1kg,biomethanation,no
2848,user344@gmail.com,500g_1kg,worm_compost,no
2849,user345@gmail.com,500g_1kg,worm_compost,no
2850,user346@gmail.com,500g_1kg,community,weekly
2851,user347@gmail.com,250g_500g,home_compost,daily
2852,user348@gmail.com,less_250g,home_compost,daily
2853,user349@gmail.com,500g_1kg,worm_compost,no
2854,user350@gmail.com,250g_500g,mixed,weekly
2855,user351@gmail.com,500g_1kg,biomethanation,daily
2856,user352@gmail.com,250g_500g,community,monthly
2857,user353@gmail.com,more_1kg,mixed,weekly
2858,user354@gmail.com,250g_500g,community,no
2859,user355@gmail.com,250g_500g,biomethanation,no
2860,user356@gmail.com,250g_500g,worm_compost,daily
2861,user357@gmail.com,250g_500g,mixed,monthly
2862,user358@gmail.com,250g_500g,worm_compost,weekly
2863,user359@gmail.com,500g_1kg,biomethanation,monthly
2864,user360@gmail.com,500g_1kg,worm_compost,monthly
2865,user361@gmail.com,250g_500g,collector,daily
2866,user362@gmail.com,250g_500g,worm_compost,no
2867,user363@gmail.com,250g_500g,mixed,daily
2868,user364@gmail.com,more_1kg,home_compost,no
2869,user365@gmail.com,more_1kg,community,weekly
2870,user366@gmail.com,250g_500g,home_compost,daily
2871,user367@gmail.com,500g_1kg,home_compost,no
2872,user368@gmail.com,500g_1kg,mixed,weekly
2873,user369@gmail.com,500g_1kg,collector,weekly
2874,user370@gmail.com,500g_1kg,worm_compost,daily
2875,user371@gmail.com,250g_500g,mixed,monthly
2876,user372@gmail.com,250g_500g,community,weekly
2877,user373@gmail.com,500g_1kg,biomethanation,no
2878,user374@gmail.com,250g_500g,collector,monthly
2879,user375@gmail.com,500g_1kg,worm_compost,weekly
2880,user376@gmail.com,500g_1kg,mixed,no
2881,user377@gmail.com,more_1kg,worm_compost,monthly
2882,user378@gmail.com,less_250g,community,no
2883,user379@gmail.com,less_250g,collector,daily
2884,user380@gmail.com,250g_500g,mixed,no
2885,user381@gmail.com,more_1kg,collector,no
2886,user382@gmail.com,500g_1kg,mixed,monthly
2887,user383@gmail.com,250g_500g,mixed,no
2888,user384@gmail.com,250g_500g,biomethanation,daily
2889,user385@gmail.com,less_250g,mixed,no
2890,user386@gmail.com,250g_500g,worm_compost,daily
2891,user387@gmail.com,500g_1kg,biomethanation,monthly
2892,user388@gmail.com,500g_1kg,biomethanation,weekly
2893,user389@gmail.com,less_250g,collector,daily
2894,user390@gmail.com,250g_500g,worm_compost,weekly
2895,user391@gmail.com,500g_1kg,biomethanation,weekly
2896,user392@gmail.com,250g_500g,community,weekly
2897,user393@gmail.com,less_250g,biomethanation,monthly
2898,user394@gmail.com,500g_1kg,biomethanation,weekly
2899,user395@gmail.com,500g_1kg,mixed,daily
2900,user396@gmail.com,more_1kg,worm_compost,no
2901,user397@gmail.com,250g_500g,mixed,monthly
2902,user398@gmail.com,250g_500g,mixed,monthly
2903,user399@gmail.com,250g_500g,worm_compost,daily
2904,user400@gmail.com,less_250g,mixed,no
2905,user401@gmail.com,500g_1kg,biomethanation,no
2906,user402@gmail.com,less_250g,home_compost,weekly
2907,user403@gmail.com,250g_500g,collector,monthly
2908,user404@gmail.com,more_1kg,worm_compost,weekly
2909,user405@gmail.com,250g_500g,home_compost,weekly
2910,user406@gmail.com,500g_1kg,biomethanation,monthly
2911,user407@gmail.com,250g_500g,biomethanation,weekly
2912,user408@gmail.com,250g_500g,community,monthly
2913,user409@gmail.com,250g_500g,mixed,daily
2914,user410@gmail.com,500g_1kg,home_compost,daily
2915,user411@gmail.com,500g_1kg,biomethanation,monthly
2916,user412@gmail.com,more_1kg,collector,daily
2917,user413@gmail.com,250g_500g,community,monthly
2918,user414@gmail.com,500g_1kg,home_compost,no
2919,user415@gmail.com,more_1kg,home_compost,no
2920,user416@gmail.com,less_250g,collector,weekly
